season,week,celebrity,judge_score_norm,estimated_vote_share,is_eliminated,age,industry,partner
18,10,Contestant_207,1.0,0.27657167668058824,0,27,Athlete,Maksim Chmerkoskiy
19,1,Contestant_211,0.625,0.09687376684549065,0,42,Actor/Actress,Cheryl Burke
19,1,Contestant_212,0.75,0.07494376176860001,0,33,Actor/Actress,Allison Holker
19,1,Contestant_213,0.8,0.07178978758948272,0,53,Actor/Actress,Artem Chigvintsev
19,1,Contestant_214,0.725,0.08223836517227526,0,25,Actor/Actress,Valentin Chmerkovskiy
19,1,Contestant_215,0.9,0.0804656100429141,0,42,Actor/Actress,Witney Carson
19,1,Contestant_216,0.55,0.018045379873617727,1,32,Athlete,Keo Motsepe
19,1,Contestant_217,0.775,0.10251676829798653,0,51,Athlete,Karina Smirnoff
19,1,Contestant_218,0.675,0.08133128267914026,0,76,Comedian,Peta Murgatroyd
19,1,Contestant_219,0.5,0.09423825381490732,0,72,Fashion Designer,Tony Dovolani
19,1,Contestant_220,0.625,0.07693153956910247,0,51,Racing Driver,Emma Slater
19,1,Contestant_221,0.725,0.07741621828761996,0,50,Radio Personality,Sharna Burgess
19,1,Contestant_222,0.8,0.07155681487499797,0,18,Social Media Personality,Derek Hough
19,1,Contestant_223,0.85,0.07165245118386498,0,17,TV Personality,Mark Ballas
19,2,Contestant_211,0.775,0.0919735399771227,0,42,Actor/Actress,Cheryl Burke
19,2,Contestant_212,0.75,0.09933423330614835,0,33,Actor/Actress,Allison Holker
19,2,Contestant_213,0.875,0.07024818123058539,0,53,Actor/Actress,Artem Chigvintsev
19,2,Contestant_214,0.85,0.08285847286162984,0,25,Actor/Actress,Valentin Chmerkovskiy
19,2,Contestant_215,0.8,0.08282115625202945,0,42,Actor/Actress,Witney Carson
19,2,Contestant_217,0.7,0.1015881432372323,0,51,Athlete,Karina Smirnoff
19,2,Contestant_218,0.7,0.10297170252792866,0,76,Comedian,Peta Murgatroyd
19,2,Contestant_219,0.7,0.10404366294433108,0,72,Fashion Designer,Tony Dovolani
19,2,Contestant_220,0.6,0.08789101536590554,0,51,Racing Driver,Emma Slater
19,2,Contestant_221,0.7,0.014348892044309626,1,50,Radio Personality,Sharna Burgess
19,2,Contestant_222,0.825,0.08342620087072761,0,18,Social Media Personality,Derek Hough
19,2,Contestant_223,0.775,0.07849479938204927,0,17,TV Personality,Mark Ballas
19,3,Contestant_211,0.725,0.10558563733268045,0,42,Actor/Actress,Cheryl Burke
19,3,Contestant_212,0.8,0.0897147684477892,0,33,Actor/Actress,Allison Holker
19,3,Contestant_213,0.775,0.08931807725186201,0,53,Actor/Actress,Artem Chigvintsev
19,3,Contestant_214,1.0,0.08263957750581773,0,25,Actor/Actress,Valentin Chmerkovskiy
19,3,Contestant_215,0.8,0.10284378995282528,0,42,Actor/Actress,Witney Carson
19,3,Contestant_217,0.65,0.020879336208716973,1,51,Athlete,Karina Smirnoff
19,3,Contestant_218,0.85,0.111839601451328,0,76,Comedian,Peta Murgatroyd
19,3,Contestant_219,0.725,0.11398050842516957,0,72,Fashion Designer,Tony Dovolani
19,3,Contestant_220,0.7,0.10006894997147316,0,51,Racing Driver,Emma Slater
19,3,Contestant_222,1.0,0.09535306596613838,0,18,Social Media Personality,Derek Hough
19,3,Contestant_223,0.8,0.08777668748619935,0,17,TV Personality,Mark Ballas
19,4,Contestant_211,0.725,0.11516967130116848,0,42,Actor/Actress,Cheryl Burke
19,4,Contestant_212,0.6,0.12886140448902955,0,33,Actor/Actress,Allison Holker
19,4,Contestant_213,0.975,0.09289808448348787,0,53,Actor/Actress,Artem Chigvintsev
19,4,Contestant_214,0.9,0.10551901535584762,0,25,Actor/Actress,Valentin Chmerkovskiy
19,4,Contestant_215,1.0,0.10384743235226035,0,42,Actor/Actress,Witney Carson
19,4,Contestant_218,0.7,0.11305844967330318,0,76,Comedian,Peta Murgatroyd
19,4,Contestant_219,0.725,0.023968949586751217,1,72,Fashion Designer,Tony Dovolani
19,4,Contestant_220,0.625,0.11847989014765552,0,51,Racing Driver,Emma Slater
19,4,Contestant_222,0.825,0.10041282023788724,0,18,Social Media Personality,Derek Hough
19,4,Contestant_223,0.925,0.09778428237260901,0,17,TV Personality,Mark Ballas
19,6,Contestant_211,0.7,0.00739665429813343,0,42,Actor/Actress,Cheryl Burke
19,6,Contestant_212,0.8,0.11997293431940974,1,33,Actor/Actress,Allison Holker
19,6,Contestant_213,0.8,0.24548725557127857,0,53,Actor/Actress,Artem Chigvintsev
19,6,Contestant_214,0.825,0.005429027351933052,0,25,Actor/Actress,Valentin Chmerkovskiy
19,6,Contestant_215,0.975,0.03293810399358991,0,42,Actor/Actress,Witney Carson
19,6,Contestant_218,0.7,0.3156528769979699,0,76,Comedian,Peta Murgatroyd
19,6,Contestant_220,0.75,0.13199549149596282,0,51,Racing Driver,Emma Slater
19,6,Contestant_222,0.9,0.06152844250085297,0,18,Social Media Personality,Derek Hough
19,6,Contestant_223,0.875,0.07959921347086958,0,17,TV Personality,Mark Ballas
19,7,Contestant_211,0.7375,0.014436394410564919,1,42,Actor/Actress,Cheryl Burke
19,7,Contestant_213,0.875,0.18372036419465942,0,53,Actor/Actress,Artem Chigvintsev
19,7,Contestant_214,0.8375,0.05969444266014024,0,25,Actor/Actress,Valentin Chmerkovskiy
19,7,Contestant_215,0.85,0.32374155431307544,0,42,Actor/Actress,Witney Carson
19,7,Contestant_218,0.75,0.31451176337999737,0,76,Comedian,Peta Murgatroyd
19,7,Contestant_220,0.7,0.01284504218113347,0,51,Racing Driver,Emma Slater
19,7,Contestant_222,0.9375,0.007373537626797055,0,18,Social Media Personality,Derek Hough
19,7,Contestant_223,0.775,0.08367690123363207,0,17,TV Personality,Mark Ballas
19,8,Contestant_213,0.8,0.20552910064167415,0,53,Actor/Actress,Artem Chigvintsev
19,8,Contestant_214,1.075,0.0790685606596542,0,25,Actor/Actress,Valentin Chmerkovskiy
19,8,Contestant_215,1.025,0.26413108219258097,0,42,Actor/Actress,Witney Carson
19,8,Contestant_218,0.725,0.2745195280467661,0,76,Comedian,Peta Murgatroyd
19,8,Contestant_220,0.625,0.02546786527244692,1,51,Racing Driver,Emma Slater
19,8,Contestant_222,1.0,0.056750447865030626,0,18,Social Media Personality,Derek Hough
19,8,Contestant_223,0.95,0.09453341532184718,0,17,TV Personality,Mark Ballas
19,9,Contestant_213,0.875,0.056117938063972354,1,53,Actor/Actress,Artem Chigvintsev
19,9,Contestant_214,0.9625,0.13043856156170205,0,25,Actor/Actress,Valentin Chmerkovskiy
19,9,Contestant_215,0.9625,0.2735317185596077,0,42,Actor/Actress,Witney Carson
19,9,Contestant_218,0.7125,0.2653184384971037,0,76,Comedian,Peta Murgatroyd
19,9,Contestant_222,0.925,0.1264134260230395,0,18,Social Media Personality,Derek Hough
19,9,Contestant_223,0.9125,0.14817991729457433,0,17,TV Personality,Mark Ballas
19,10,Contestant_214,0.975,0.02115482958998383,0,25,Actor/Actress,Valentin Chmerkovskiy
19,10,Contestant_215,0.9375,0.34278256223775777,0,42,Actor/Actress,Witney Carson
19,10,Contestant_218,0.775,0.22038379518809267,1,76,Comedian,Peta Murgatroyd
19,10,Contestant_222,0.95,0.1715405138847707,0,18,Social Media Personality,Derek Hough
19,10,Contestant_223,0.925,0.2441382990993949,0,17,TV Personality,Mark Ballas
19,11,Contestant_214,0.9749950000000001,0.15610155174862145,0,25,Actor/Actress,Valentin Chmerkovskiy
19,11,Contestant_215,1.0,0.43256669722930513,0,42,Actor/Actress,Witney Carson
19,11,Contestant_222,0.95,0.09639814807063428,1,18,Social Media Personality,Derek Hough
19,11,Contestant_223,0.9833300000000001,0.31493360295143996,0,17,TV Personality,Mark Ballas
20,2,Contestant_224,0.7,0.13746773576908272,0,68,Actor/Actress,Tony Dovolani
20,2,Contestant_225,0.8,0.017745529793701545,0,14,Actor/Actress,Mark Ballas
20,2,Contestant_226,0.8,0.15124487068794656,0,23,Actor/Actress,Allison Holker
20,2,Contestant_227,0.8,0.041749414666513385,0,26,Actor/Actress,Valentin Chmerkovskiy
20,2,Contestant_228,0.85,0.13638884495901715,0,25,Athlete,Derek Hough
20,2,Contestant_229,0.7,0.14909337172729784,0,25,Athlete,Peta Murgatroyd
20,2,Contestant_230,0.7,0.08457904700187045,0,52,Entrepreneur,Kym Johnson
20,2,Contestant_231,0.65,0.11152336431870252,0,21,Model,Keo Motsepe
20,2,Contestant_232,0.675,0.02272255342108763,0,33,Motivational Speaker,Sharna Burgess
20,2,Contestant_233,0.775,0.03523102535875827,1,39,Singer/Rapper,Emma Slater
20,2,Contestant_234,0.7,0.023604276756246587,0,70,Singer/Rapper,Artem Chigvintsev
20,2,Contestant_235,0.525,0.0886499655397753,0,33,TV Personality,Witney Carson
20,3,Contestant_224,0.625,0.2571511060449962,0,68,Actor/Actress,Tony Dovolani
20,3,Contestant_225,0.8,0.03172884077762457,0,14,Actor/Actress,Mark Ballas
20,3,Contestant_226,0.85,0.21389508747424132,0,23,Actor/Actress,Allison Holker
20,3,Contestant_227,0.825,0.13172754739725925,0,26,Actor/Actress,Valentin Chmerkovskiy
20,3,Contestant_228,0.85,0.008557309201192334,0,25,Athlete,Derek Hough
20,3,Contestant_229,0.6,0.03289548902729215,0,25,Athlete,Peta Murgatroyd
20,3,Contestant_230,0.725,0.030013305598640683,0,52,Entrepreneur,Kym Johnson
20,3,Contestant_231,0.55,0.06486613444931227,1,21,Model,Keo Motsepe
20,3,Contestant_232,0.75,0.15665795251052994,0,33,Motivational Speaker,Sharna Burgess
20,3,Contestant_234,0.55,0.03166601593332594,0,70,Singer/Rapper,Artem Chigvintsev
20,3,Contestant_235,0.7,0.04084121158558524,0,33,TV Personality,Witney Carson
20,4,Contestant_224,0.7,0.23570385844003186,0,68,Actor/Actress,Tony Dovolani
20,4,Contestant_225,0.975,0.032141496756910304,0,14,Actor/Actress,Mark Ballas
20,4,Contestant_226,0.85,0.18823384396428935,0,23,Actor/Actress,Allison Holker
20,4,Contestant_227,0.875,0.11450162663926358,0,26,Actor/Actress,Valentin Chmerkovskiy
20,4,Contestant_228,0.9,0.039772389056064554,0,25,Athlete,Derek Hough
20,4,Contestant_229,0.75,0.011252119996138173,1,25,Athlete,Peta Murgatroyd
20,4,Contestant_230,0.85,0.06452494185088613,0,52,Entrepreneur,Kym Johnson
20,4,Contestant_232,0.8,0.15809472480574774,0,33,Motivational Speaker,Sharna Burgess
20,4,Contestant_234,0.75,0.06865380578210323,0,70,Singer/Rapper,Artem Chigvintsev
20,4,Contestant_235,0.675,0.08712119270856492,0,33,TV Personality,Witney Carson
20,5,Contestant_224,0.7,0.011384458401285168,1,68,Actor/Actress,Tony Dovolani
20,5,Contestant_225,0.85,0.00015132393738161618,0,14,Actor/Actress,Mark Ballas
20,5,Contestant_226,0.95,0.24976705151882692,0,23,Actor/Actress,Allison Holker
20,5,Contestant_227,0.975,0.31256622548747137,0,26,Actor/Actress,Valentin Chmerkovskiy
20,5,Contestant_228,0.95,0.09703582004558887,0,25,Athlete,Derek Hough
20,5,Contestant_230,0.6,0.07917164634036693,0,52,Entrepreneur,Kym Johnson
20,5,Contestant_232,0.7,0.042564235952737846,0,33,Motivational Speaker,Sharna Burgess
20,5,Contestant_234,0.675,0.06316900503622828,0,70,Singer/Rapper,Artem Chigvintsev
20,5,Contestant_235,0.675,0.14419023328011288,0,33,TV Personality,Witney Carson
20,6,Contestant_225,0.9125,0.05130594842381536,0,14,Actor/Actress,Mark Ballas
20,6,Contestant_226,0.95,0.18244600829716628,0,23,Actor/Actress,Allison Holker
20,6,Contestant_227,0.8875,0.2718505439243242,0,26,Actor/Actress,Valentin Chmerkovskiy
20,6,Contestant_228,0.9125,0.09124464779497864,0,25,Athlete,Derek Hough
20,6,Contestant_230,0.8375,0.125222262007623,0,52,Entrepreneur,Kym Johnson
20,6,Contestant_232,0.85,0.0829731288621876,0,33,Motivational Speaker,Sharna Burgess
20,6,Contestant_234,0.85,0.015644754897919617,1,70,Singer/Rapper,Artem Chigvintsev
20,6,Contestant_235,0.875,0.17931270579198547,0,33,TV Personality,Witney Carson
20,7,Contestant_225,0.975,0.022617630657037445,1,14,Actor/Actress,Mark Ballas
20,7,Contestant_226,0.925,0.1776280620836326,0,23,Actor/Actress,Allison Holker
20,7,Contestant_227,0.925,0.22386546803316157,0,26,Actor/Actress,Valentin Chmerkovskiy
20,7,Contestant_228,1.025,0.11907237533585997,0,25,Athlete,Derek Hough
20,7,Contestant_230,0.775,0.15953584623093325,0,52,Entrepreneur,Kym Johnson
20,7,Contestant_232,0.95,0.10476205915433293,0,33,Motivational Speaker,Sharna Burgess
20,7,Contestant_235,0.775,0.19251855850504207,0,33,TV Personality,Witney Carson
20,8,Contestant_226,0.975,0.06672445144441319,0,23,Actor/Actress,Allison Holker
20,8,Contestant_227,1.0,0.3144948220608668,0,26,Actor/Actress,Valentin Chmerkovskiy
20,8,Contestant_228,0.95,0.0418493561488142,0,25,Athlete,Derek Hough
20,8,Contestant_230,0.775,0.13903076425161906,1,52,Entrepreneur,Kym Johnson
20,8,Contestant_232,0.7875,0.39624550885288706,0,33,Motivational Speaker,Sharna Burgess
20,8,Contestant_235,0.8,0.041655097241399736,1,33,TV Personality,Witney Carson
20,9,Contestant_226,1.0,0.1367582299180018,0,23,Actor/Actress,Allison Holker
20,9,Contestant_227,0.975,0.37697381622876625,0,26,Actor/Actress,Valentin Chmerkovskiy
20,9,Contestant_228,1.0,0.03950137316595407,1,25,Athlete,Derek Hough
20,9,Contestant_232,0.95,0.44676658068727837,0,33,Motivational Speaker,Sharna Burgess
21,2,Contestant_236,0.55,0.08672345596771634,0,71,Actor/Actress,Anna Trebunskaya
21,2,Contestant_237,0.7666666666666667,0.0177859531000985,0,27,Actor/Actress,Mark Ballas
21,2,Contestant_238,0.75,0.11012909837340892,0,26,Actor/Actress,Witney Carson
21,2,Contestant_239,0.6166666666666667,0.05463987512255515,1,43,Athlete,Karina Smirnoff
21,2,Contestant_240,0.75,0.04721882163224344,0,22,Military,Lindsay Arnold
21,2,Contestant_241,0.5,0.05504828314918948,1,62,Singer/Rapper,Keo Motsepe
21,2,Contestant_242,0.7333333333333333,0.023013744308884462,0,31,Singer/Rapper,Allison Holker
21,2,Contestant_243,0.8166666666666667,0.08932394164358884,0,38,Singer/Rapper,Valentin Chmerkovskiy
21,2,Contestant_244,0.75,0.3283531359449168,0,35,Singer/Rapper,Sharna Burgess
21,2,Contestant_245,0.75,0.04793624545719932,0,15,Social Media Personality,Emma Slater
21,2,Contestant_246,0.8,0.06604123297767787,0,17,TV Personality,Derek Hough
21,2,Contestant_247,0.6166666666666667,0.03151487052278505,0,37,TV Personality,Tony Dovolani
21,2,Contestant_248,0.6166666666666667,0.042271341799735934,0,68,TV Personality,Louis van Amstel
21,4,Contestant_236,0.5333333333333333,0.022272888882890706,1,71,Actor/Actress,Anna Trebunskaya
21,4,Contestant_237,0.7,0.05648194932817645,0,27,Actor/Actress,Mark Ballas
21,4,Contestant_238,0.8333333333333334,0.1228671668645855,0,26,Actor/Actress,Witney Carson
21,4,Contestant_240,0.8,0.0803450112090503,0,22,Military,Lindsay Arnold
21,4,Contestant_242,0.7666666666666667,0.05254820478669651,0,31,Singer/Rapper,Allison Holker
21,4,Contestant_243,0.9,0.12003690628895132,0,38,Singer/Rapper,Valentin Chmerkovskiy
21,4,Contestant_244,0.9,0.2667707689901946,0,35,Singer/Rapper,Sharna Burgess
21,4,Contestant_245,0.9,0.08911978901172925,0,15,Social Media Personality,Emma Slater
21,4,Contestant_246,0.9333333333333333,0.10177630828044902,0,17,TV Personality,Derek Hough
21,4,Contestant_248,0.6,0.08778100635727633,0,68,TV Personality,Louis van Amstel
21,6,Contestant_237,0.75,0.09146325054837241,0,27,Actor/Actress,Mark Ballas
21,6,Contestant_238,0.95,0.14007406473908532,0,26,Actor/Actress,Witney Carson
21,6,Contestant_240,0.75,0.10490786748882142,0,22,Military,Lindsay Arnold
21,6,Contestant_242,1.0,0.07303547492603438,0,31,Singer/Rapper,Allison Holker
21,6,Contestant_243,1.0,0.11777084256013041,0,38,Singer/Rapper,Valentin Chmerkovskiy
21,6,Contestant_244,0.975,0.23184350288169184,0,35,Singer/Rapper,Sharna Burgess
21,6,Contestant_245,0.8,0.10900069928575849,0,15,Social Media Personality,Emma Slater
21,6,Contestant_246,1.0,0.10334785057134416,0,17,TV Personality,Derek Hough
21,6,Contestant_248,0.6,0.0285564469987615,1,68,TV Personality,Louis van Amstel
21,7,Contestant_237,0.9166666666666666,0.12337719418301211,0,27,Actor/Actress,Mark Ballas
21,7,Contestant_238,0.9333333333333333,0.14374782909535166,0,26,Actor/Actress,Witney Carson
21,7,Contestant_240,0.8833333333333333,0.12727926865750366,0,22,Military,Lindsay Arnold
21,7,Contestant_242,0.9333333333333333,0.1007708187374461,0,31,Singer/Rapper,Allison Holker
21,7,Contestant_243,0.9,0.14997057097422925,0,38,Singer/Rapper,Valentin Chmerkovskiy
21,7,Contestant_244,0.9,0.19955130172328417,0,35,Singer/Rapper,Sharna Burgess
21,7,Contestant_245,0.9333333333333333,0.027617814188522764,1,15,Social Media Personality,Emma Slater
21,7,Contestant_246,0.9666666666666667,0.12768520244065035,0,17,TV Personality,Derek Hough
21,8,Contestant_237,0.8999933333333333,0.15744685902739697,0,27,Actor/Actress,Mark Ballas
21,8,Contestant_238,0.96666,0.1556517559265417,0,26,Actor/Actress,Witney Carson
21,8,Contestant_240,0.8333333333333334,0.1513147118095775,0,22,Military,Lindsay Arnold
21,8,Contestant_242,0.7999933333333333,0.0392203012884743,1,31,Singer/Rapper,Allison Holker
21,8,Contestant_243,0.9333333333333333,0.1450097212922028,0,38,Singer/Rapper,Valentin Chmerkovskiy
21,8,Contestant_244,0.825,0.20957612793006514,0,35,Singer/Rapper,Sharna Burgess
21,8,Contestant_246,0.9333333333333333,0.14178052272574163,0,17,TV Personality,Derek Hough
21,9,Contestant_237,1.0,0.2883725536887696,1,27,Actor/Actress,Mark Ballas
21,9,Contestant_238,0.9,0.1663370478929204,0,26,Actor/Actress,Witney Carson
21,9,Contestant_240,0.85,0.059316013733206545,0,22,Military,Lindsay Arnold
21,9,Contestant_243,0.8166666666666667,0.24998846693599114,0,38,Singer/Rapper,Valentin Chmerkovskiy
21,9,Contestant_244,0.9166666666666666,0.03937173245197602,0,35,Singer/Rapper,Sharna Burgess
21,9,Contestant_246,1.0,0.19661418529713634,0,17,TV Personality,Derek Hough
21,11,Contestant_238,1.0,0.23267708720206098,1,26,Actor/Actress,Witney Carson
21,11,Contestant_240,0.9333299999999999,0.5918327022981824,0,22,Military,Lindsay Arnold
21,11,Contestant_244,1.0,0.09720207439288758,0,35,Singer/Rapper,Sharna Burgess
21,11,Contestant_246,1.0,0.07828813610686919,0,17,TV Personality,Derek Hough
22,2,Contestant_249,0.5,0.07949038589030705,0,30,Actor/Actress,Artem Chigvintsev
22,2,Contestant_250,0.6333333333333333,0.0743678453790929,0,46,Actor/Actress,Sasha Farber
22,2,Contestant_251,0.7,0.06649909493927046,0,34,Actor/Actress,Keo Motsepe
22,2,Contestant_252,0.6666666666666666,0.09554173147382611,0,53,Athlete,Karina Smirnoff
22,2,Contestant_253,0.6666666666666666,0.09515635704434598,0,27,Athlete,Witney Carson
22,2,Contestant_254,0.6333333333333333,0.10407752430221416,0,27,Athlete,Sharna Burgess
22,2,Contestant_255,0.8,0.10334651635495598,0,22,Athlete,Mark Ballas
22,2,Contestant_256,0.43333333333333335,0.019490566013285242,1,72,Journalist,Edyta Sliwinska
22,2,Contestant_257,0.6666666666666666,0.08418873921474243,0,26,Model,Peta Murgatroyd
22,2,Contestant_258,0.7,0.07793204048740068,0,35,News Anchor,Valentin Chmerkovskiy
22,2,Contestant_259,0.8,0.1234958500091512,0,42,Singer/Rapper,Lindsay Arnold
22,2,Contestant_260,0.6666666666666666,0.07641334889140798,0,52,TV Personality,Tony Dovolani
22,3,Contestant_249,0.6,0.01770513075640424,1,30,Actor/Actress,Artem Chigvintsev
22,3,Contestant_250,0.7333333333333333,0.07827293361880579,0,46,Actor/Actress,Sasha Farber
22,3,Contestant_251,0.7666666666666667,0.07492336855821222,0,34,Actor/Actress,Keo Motsepe
22,3,Contestant_252,0.6666666666666666,0.10405199393166355,0,53,Athlete,Karina Smirnoff
22,3,Contestant_253,0.6666666666666666,0.10200812496947058,0,27,Athlete,Witney Carson
22,3,Contestant_254,0.6666666666666666,0.10493138550138596,0,27,Athlete,Sharna Burgess
22,3,Contestant_255,0.7666666666666667,0.10269743336222993,0,22,Athlete,Mark Ballas
22,3,Contestant_257,0.8333333333333334,0.09055626577194176,0,26,Model,Peta Murgatroyd
22,3,Contestant_258,0.7,0.0938367829693842,0,35,News Anchor,Valentin Chmerkovskiy
22,3,Contestant_259,0.8,0.1328057840060727,0,42,Singer/Rapper,Lindsay Arnold
22,3,Contestant_260,0.7,0.09821079655442906,0,52,TV Personality,Tony Dovolani
22,4,Contestant_250,0.8,0.09740812064416277,0,46,Actor/Actress,Sasha Farber
22,4,Contestant_251,0.675,0.10368268818929706,0,34,Actor/Actress,Keo Motsepe
22,4,Contestant_252,0.6,0.12934749598385478,0,53,Athlete,Karina Smirnoff
22,4,Contestant_253,0.8,0.11713464840775269,0,27,Athlete,Witney Carson
22,4,Contestant_254,0.875,0.10235331475245132,0,27,Athlete,Sharna Burgess
22,4,Contestant_255,0.9,0.10415128151645986,0,22,Athlete,Mark Ballas
22,4,Contestant_257,0.85,0.10044730693342241,0,26,Model,Peta Murgatroyd
22,4,Contestant_258,0.9,0.10224026683222164,0,35,News Anchor,Valentin Chmerkovskiy
22,4,Contestant_259,0.875,0.12047672110164401,0,42,Singer/Rapper,Lindsay Arnold
22,4,Contestant_260,0.7,0.022758155638733478,1,52,TV Personality,Tony Dovolani
22,6,Contestant_250,0.8,0.12313702347563912,0,46,Actor/Actress,Sasha Farber
22,6,Contestant_251,0.8333333333333334,0.1294881545227572,0,34,Actor/Actress,Keo Motsepe
22,6,Contestant_252,0.7,0.03354546533747871,1,53,Athlete,Karina Smirnoff
22,6,Contestant_253,0.8,0.11564326822258525,0,27,Athlete,Witney Carson
22,6,Contestant_254,0.9,0.10950873778578327,0,27,Athlete,Sharna Burgess
22,6,Contestant_255,0.9333333333333333,0.12132326213201845,0,22,Athlete,Mark Ballas
22,6,Contestant_257,0.8333333333333334,0.11708761955409225,0,26,Model,Peta Murgatroyd
22,6,Contestant_258,0.8,0.10836797888543091,0,35,News Anchor,Valentin Chmerkovskiy
22,6,Contestant_259,0.9666666666666667,0.14189849008421476,0,42,Singer/Rapper,Lindsay Arnold
22,7,Contestant_250,0.8666666666666667,0.047310942198443666,1,46,Actor/Actress,Sasha Farber
22,7,Contestant_251,0.85,0.16272599120888334,0,34,Actor/Actress,Keo Motsepe
22,7,Contestant_253,0.8666666666666667,0.04199074671915623,1,27,Athlete,Witney Carson
22,7,Contestant_254,0.8666666666666667,0.14551821001065343,0,27,Athlete,Sharna Burgess
22,7,Contestant_255,0.9166666666666666,0.1544295318972368,0,22,Athlete,Mark Ballas
22,7,Contestant_257,0.9333333333333333,0.14582551473485822,0,26,Model,Peta Murgatroyd
22,7,Contestant_258,0.9166666666666666,0.14825763500455844,0,35,News Anchor,Valentin Chmerkovskiy
22,7,Contestant_259,0.9166666666666666,0.15394142822621001,0,42,Singer/Rapper,Lindsay Arnold
22,8,Contestant_251,1.0,0.05895519694535364,1,34,Actor/Actress,Keo Motsepe
22,8,Contestant_254,0.9,0.187713157287319,0,27,Athlete,Sharna Burgess
22,8,Contestant_255,0.9333333333333333,0.1904578654303843,0,22,Athlete,Mark Ballas
22,8,Contestant_257,0.9666666666666667,0.1923409011062482,0,26,Model,Peta Murgatroyd
22,8,Contestant_258,1.0,0.17529989661828402,0,35,News Anchor,Valentin Chmerkovskiy
22,8,Contestant_259,0.8333333333333334,0.1952329826124105,0,42,Singer/Rapper,Lindsay Arnold
22,9,Contestant_254,0.9166666666666666,0.33099048975287443,1,27,Athlete,Sharna Burgess
22,9,Contestant_255,0.9833333333333333,0.13822626399187302,0,22,Athlete,Mark Ballas
22,9,Contestant_257,0.95,0.3517039617016313,0,26,Model,Peta Murgatroyd
22,9,Contestant_258,0.9333333333333333,0.03222786721170061,0,35,News Anchor,Valentin Chmerkovskiy
22,9,Contestant_259,1.0,0.14685141734192067,1,42,Singer/Rapper,Lindsay Arnold
23,2,Contestant_261,0.6,0.011353628697639161,1,21,Actor/Actress,Jenna Johnson
23,2,Contestant_262,0.65,0.06810834226558553,0,60,Actor/Actress,Artem Chigvintsev
23,2,Contestant_263,0.675,0.06676912981138196,0,64,Actor/Actress,Derek Hough
23,2,Contestant_264,0.6,0.09561743681788983,0,32,Athlete,Cheryl Burke
23,2,Contestant_265,0.7,0.0717036248342534,0,30,Athlete,Lindsay Arnold
23,2,Contestant_266,0.8,0.08220153018529232,0,16,Athlete,Valentin Chmerkovskiy
23,2,Contestant_267,0.6,0.06991290445278446,0,32,Model,Maksim Chmerkoskiy
23,2,Contestant_268,0.55,0.08019789339911884,0,66,Politician,Emma Slater
23,2,Contestant_269,0.725,0.05835790516874678,0,29,Racing Driver,Sharna Burgess
23,2,Contestant_270,0.75,0.11383089782532736,0,57,Singer/Rapper,Allison Holker
23,2,Contestant_271,0.65,0.11554519655039859,0,48,Singer/Rapper,Witney Carson
23,2,Contestant_272,0.725,0.1074559006521798,0,32,Singer/Rapper,Gleb Savchenko
23,2,Contestant_273,0.775,0.05894560933940161,0,36,TV Personality,Sasha Farber
23,3,Contestant_262,0.7,0.07609541558436307,0,60,Actor/Actress,Artem Chigvintsev
23,3,Contestant_263,0.7,0.07812353406070575,0,64,Actor/Actress,Derek Hough
23,3,Contestant_264,0.625,0.0961830660208484,0,32,Athlete,Cheryl Burke
23,3,Contestant_265,0.8,0.07871546609735765,0,30,Athlete,Lindsay Arnold
23,3,Contestant_266,0.775,0.087191813274063,0,16,Athlete,Valentin Chmerkovskiy
23,3,Contestant_267,0.625,0.08378481519113093,0,32,Model,Maksim Chmerkoskiy
23,3,Contestant_268,0.575,0.016234305229376654,1,66,Politician,Emma Slater
23,3,Contestant_269,0.725,0.06428862627960862,0,29,Racing Driver,Sharna Burgess
23,3,Contestant_270,0.625,0.12154931233447727,0,57,Singer/Rapper,Allison Holker
23,3,Contestant_271,0.575,0.1238749096007368,0,48,Singer/Rapper,Witney Carson
23,3,Contestant_272,0.65,0.10497437296022931,0,32,Singer/Rapper,Gleb Savchenko
23,3,Contestant_273,0.75,0.06898436336710267,0,36,TV Personality,Sasha Farber
23,4,Contestant_262,0.8,0.016297999678583225,0,60,Actor/Actress,Artem Chigvintsev
23,4,Contestant_263,0.7,0.06094464084091463,0,64,Actor/Actress,Derek Hough
23,4,Contestant_264,0.7333333333333333,0.06145829614810838,0,32,Athlete,Cheryl Burke
23,4,Contestant_265,0.7666666666666667,0.046358382243686005,0,30,Athlete,Lindsay Arnold
23,4,Contestant_266,1.0,0.05880495125868923,0,16,Athlete,Valentin Chmerkovskiy
23,4,Contestant_267,0.8,0.045203014057627264,0,32,Model,Maksim Chmerkoskiy
23,4,Contestant_269,0.9333333333333333,0.15438512744617952,0,29,Racing Driver,Sharna Burgess
23,4,Contestant_270,0.6,0.14329746347349726,1,57,Singer/Rapper,Allison Holker
23,4,Contestant_271,0.7666666666666667,0.1112799502242413,1,48,Singer/Rapper,Witney Carson
23,4,Contestant_272,0.7666666666666667,0.23294004320332753,0,32,Singer/Rapper,Gleb Savchenko
23,4,Contestant_273,0.8333333333333334,0.06903013142514557,0,36,TV Personality,Sasha Farber
23,6,Contestant_262,0.775,0.06999114469992652,0,60,Actor/Actress,Artem Chigvintsev
